,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
870,10,2014-05-20,83.0,67.0,75.0,56.0,64.0,0.0,10.0,0.0,30.19,30.21,7.0,6.0,8.4,2014,5,20, ,0530,1916
871,10,2014-05-21,89.0,65.0,77.0,58.0,66.0,0.0,12.0,0.0,30.14,30.16,4.1,17.0,7.3,2014,5,21, ,0530,1917
872,10,2014-05-22,95.0,71.0,83.0,62.0,70.0,0.0,18.0,0.0,30.06,30.07,7.7,26.0,8.8,2014,5,22, ,0529,1917
873,10,2014-05-23,96.0,73.0,85.0,66.0,72.0,0.0,20.0,0.0,30.01,30.02,5.1,30.0,6.8,2014,5,23, ,0529,1918
874,10,2014-05-24,95.0,77.0,86.0,68.0,73.0,0.0,21.0,0.0,30.01,30.04,3.6,4.0,5.8,2014,5,24, ,0528,1919
875,10,2014-05-25,91.0,77.0,84.0,70.0,74.0,0.0,19.0,0.0,30.06,30.1,5.8,9.0,8.0,2014,5,25,TS BR,0528,1919
876,10,2014-05-26,87.0,73.0,80.0,70.0,73.0,0.0,15.0,0.05,30.14,30.17,6.3,14.0,8.4,2014,5,26,TSRA,0528,1920
877,10,2014-05-27,90.0,73.0,82.0,67.0,72.0,0.0,17.0,0.0,30.1,30.12,7.2,15.0,8.0,2014,5,27,TS,0527,1920
878,10,2014-05-28,92.0,75.0,84.0,67.0,72.0,0.0,19.0,0.0,30.03,30.05,5.8,16.0,7.1,2014,5,28,TS RA,0527,1921
879,10,2014-05-29,93.0,76.0,85.0,71.0,74.0,0.0,20.0,0.0,29.99,30.02,4.4,14.0,6.7,2014,5,29,TS RA,0527,1921
880,10,2014-05-30,89.0,75.0,82.0,70.0,73.0,0.0,17.0,0.0,30.0,30.02,4.6,13.0,6.1,2014,5,30,TS,0526,1922
881,10,2014-05-31,86.0,75.0,81.0,71.0,74.0,0.0,16.0,0.43,30.01,30.04,3.3,9.0,5.9,2014,5,31,TSRA,0526,1923
882,10,2014-06-01,84.0,75.0,80.0,69.0,72.0,0.0,15.0,0.38,30.07,30.11,10.9,7.0,11.5,2014,6,1,RA BR,0526,1923
883,10,2014-06-02,85.0,75.0,80.0,62.0,68.0,0.0,15.0,0.0,30.11,30.13,10.7,9.0,10.8,2014,6,2, ,0526,1924
884,10,2014-06-03,86.0,74.0,80.0,60.0,67.0,0.0,15.0,0.0,30.05,30.07,7.1,10.0,7.9,2014,6,3, ,0525,1924
885,10,2014-06-04,90.0,70.0,80.0,62.0,68.0,0.0,15.0,0.0,29.96,29.98,5.0,16.0,6.7,2014,6,4, ,0525,1925
886,10,2014-06-05,93.0,74.0,84.0,65.0,71.0,0.0,19.0,0.0,29.9,29.92,6.5,21.0,8.0,2014,6,5, ,0525,1925
887,10,2014-06-06,95.0,75.0,85.0,70.0,74.0,0.0,20.0,0.26,29.89,29.92,2.3,23.0,8.0,2014,6,6,TS TSRA RA,0525,1926
888,10,2014-06-07,89.0,73.0,81.0,69.0,73.0,0.0,16.0,0.59,29.94,29.95,4.2,32.0,8.8,2014,6,7,TSRA RA BR,0525,1926
889,10,2014-06-08,91.0,75.0,83.0,71.0,74.0,0.0,18.0,0.21,29.92,29.95,4.6,20.0,6.9,2014,6,8, ,0525,1927
890,10,2014-06-09,95.0,74.0,85.0,71.0,75.0,0.0,20.0,0.85,29.92,29.94,3.8,20.0,7.3,2014,6,9,TSRA,0525,1927
891,10,2014-06-10,96.0,76.0,86.0,70.0,74.0,0.0,21.0,0.0,29.96,29.98,3.7,20.0,7.8,2014,6,10,TS,0525,1927
892,10,2014-06-11,87.0,74.0,81.0,70.0,73.0,0.0,16.0,0.01,29.92,29.94,7.0,18.0,8.9,2014,6,11,TS,0525,1928
893,10,2014-06-12,87.0,75.0,81.0,70.0,73.0,0.0,16.0,0.01,29.91,29.94,9.0,21.0,9.9,2014,6,12,TS,0525,1928
894,10,2014-06-13,91.0,75.0,83.0,70.0,74.0,0.0,18.0,0.1,29.91,29.94,8.7,21.0,9.6,2014,6,13,TSRA BR,0525,1929
895,10,2014-06-14,91.0,75.0,83.0,70.0,73.0,0.0,18.0,0.01,29.97,30.01,5.9,23.0,8.1,2014,6,14,TS RA,0525,1929
896,10,2014-06-15,93.0,75.0,84.0,70.0,74.0,0.0,19.0,0.0,30.06,30.09,4.7,18.0,7.4,2014,6,15,TS TSRA,0525,1929
897,10,2014-06-16,92.0,75.0,84.0,71.0,74.0,0.0,19.0,0.0,30.11,30.13,3.1,9.0,7.4,2014,6,16,TS TSRA,0525,1930
898,10,2014-06-17,92.0,76.0,84.0,71.0,75.0,0.0,19.0,0.0,30.11,30.13,3.7,8.0,5.7,2014,6,17, ,0525,1930
899,10,2014-06-18,91.0,77.0,84.0,70.0,75.0,0.0,19.0,0.0,30.09,30.12,4.8,12.0,7.0,2014,6,18, ,0525,1930
900,10,2014-06-19,91.0,76.0,84.0,68.0,74.0,0.0,19.0,0.0,30.08,30.1,4.2,13.0,6.9,2014,6,19, ,0525,1931
901,10,2014-06-20,96.0,77.0,87.0,71.0,75.0,0.0,22.0,0.01,29.99,30.01,1.7,9.0,7.3,2014,6,20, ,0525,1931
902,10,2014-06-21,98.0,75.0,87.0,69.0,74.0,0.0,22.0,0.0,29.91,29.93,5.5,24.0,7.4,2014,6,21,TS,0526,1931
903,10,2014-06-22,95.0,74.0,85.0,71.0,74.0,0.0,20.0,0.29,29.88,29.92,7.5,24.0,9.2,2014,6,22,TS TSRA RA BR,0526,1931
904,10,2014-06-23,92.0,73.0,83.0,71.0,74.0,0.0,18.0,0.03,29.96,30.01,2.8,21.0,5.0,2014,6,23,TSRA,0526,1932
905,10,2014-06-24,93.0,75.0,84.0,71.0,75.0,0.0,19.0,0.04,30.06,30.09,2.2,19.0,5.3,2014,6,24,TSRA,0526,1932
906,10,2014-06-25,95.0,76.0,86.0,71.0,75.0,0.0,21.0,0.59,30.04,30.07,3.1,21.0,7.7,2014,6,25,TS TSRA RA,0527,1932
907,10,2014-06-26,95.0,77.0,86.0,71.0,76.0,0.0,21.0,0.17,30.01,30.03,2.8,27.0,8.2,2014,6,26,TS,0527,1932
908,10,2014-06-27,98.0,79.0,89.0,72.0,76.0,0.0,24.0,0.03,30.02,30.05,3.3,26.0,6.8,2014,6,27, ,0527,1932
909,10,2014-06-28,98.0,78.0,88.0,71.0,76.0,0.0,23.0,0.0,30.07,30.1,4.1,34.0,8.8,2014,6,28, ,0528,1932
910,10,2014-06-29,94.0,78.0,86.0,73.0,77.0,0.0,21.0,0.69,30.08,30.1,6.0,1.0,7.3,2014,6,29,TSRA,0528,1932
911,10,2014-06-30,93.0,80.0,87.0,73.0,77.0,0.0,22.0,0.0,30.0,30.01,7.5,4.0,8.8,2014,6,30, ,0528,1932
912,10,2014-07-01,94.0,79.0,87.0,72.0,77.0,0.0,22.0,0.0,29.91,29.94,6.8,6.0,8.4,2014,7,1, ,0529,1932
913,10,2014-07-02,92.0,82.0,87.0,73.0,77.0,0.0,22.0,0.03,29.89,29.91,9.6,2.0,10.7,2014,7,2,RA,0529,1932
914,10,2014-07-03,99.0,75.0,87.0,70.0,74.0,0.0,22.0,0.03,29.92,29.96,8.7,25.0,9.4,2014,7,3,TS TSRA,0529,1932
915,10,2014-07-04,93.0,75.0,84.0,71.0,75.0,0.0,19.0,0.0,30.02,30.06,6.5,22.0,7.3,2014,7,4,TS,0530,1932
916,10,2014-07-05,90.0,76.0,83.0,73.0,76.0,0.0,18.0,0.6,30.07,30.09,4.9,16.0,6.9,2014,7,5,TS RA,0530,1932
917,10,2014-07-06,94.0,73.0,84.0,71.0,74.0,0.0,19.0,0.0,30.04,30.06,3.5,17.0,7.2,2014,7,6,BR,0531,1932
918,10,2014-07-07,94.0,76.0,85.0,72.0,75.0,0.0,20.0,0.35,30.03,30.06,5.4,18.0,7.0,2014,7,7,TS,0531,1932
919,10,2014-07-08,91.0,76.0,84.0,72.0,76.0,0.0,19.0,0.08,30.06,30.09,6.8,21.0,8.7,2014,7,8, ,0532,1932
920,10,2014-07-09,96.0,76.0,86.0,70.0,75.0,0.0,21.0,0.0,30.04,30.07,6.7,19.0,8.9,2014,7,9, ,0532,1932
921,10,2014-07-10,93.0,79.0,86.0,73.0,76.0,0.0,21.0,0.04,30.06,30.09,4.6,18.0,6.1,2014,7,10,TS RA,0533,1931
922,10,2014-07-11,94.0,75.0,85.0,72.0,75.0,0.0,20.0,1.02,30.09,30.12,2.7,17.0,6.5,2014,7,11,TS RA,0533,1931
923,10,2014-07-12,86.0,77.0,82.0,73.0,75.0,0.0,17.0,1.18,30.12,30.14,3.5,10.0,5.2,2014,7,12,TSRA RA BR,0534,1931
924,10,2014-07-13,93.0,76.0,85.0,75.0,77.0,0.0,20.0,0.0,30.07,30.09,2.9,12.0,7.1,2014,7,13,TS BR,0534,1931
925,10,2014-07-14,93.0,77.0,85.0,73.0,76.0,0.0,20.0,0.25,30.03,30.05,6.1,18.0,8.1,2014,7,14, ,0535,1930
926,10,2014-07-15,94.0,76.0,85.0,71.0,74.0,0.0,20.0,0.22,29.93,29.96,7.6,21.0,8.0,2014,7,15,TSRA,0535,1930
927,10,2014-07-16,87.0,77.0,82.0,73.0,75.0,0.0,17.0,0.6,29.87,29.89,6.0,20.0,8.0,2014,7,16,TS TSRA RA,0536,1930
928,10,2014-07-17,92.0,74.0,83.0,70.0,74.0,0.0,18.0,0.0,29.93,29.97,2.0,6.0,6.1,2014,7,17, ,0536,1929
929,10,2014-07-18,92.0,79.0,86.0,73.0,77.0,0.0,21.0,0.0,30.03,30.06,5.8,8.0,6.3,2014,7,18, ,0537,1929
930,10,2014-07-19,92.0,80.0,86.0,74.0,77.0,0.0,21.0,0.1,30.03,30.05,3.1,15.0,5.3,2014,7,19,TS,0537,1929
931,10,2014-07-20,96.0,80.0,88.0,73.0,77.0,0.0,23.0,0.19,30.01,30.03,4.3,18.0,6.5,2014,7,20,TS TSRA,0538,1928
932,10,2014-07-21,92.0,78.0,85.0,72.0,76.0,0.0,20.0,0.07,30.01,30.04,0.9,24.0,6.4,2014,7,21,TS,0539,1928
933,10,2014-07-22,92.0,76.0,84.0,73.0,76.0,0.0,19.0,0.23,30.03,30.05,3.4,9.0,6.3,2014,7,22,TS,0539,1927
934,10,2014-07-23,95.0,79.0,87.0,75.0,78.0,0.0,22.0,0.0,30.01,30.03,3.9,14.0,7.0,2014,7,23, ,0540,1927
935,10,2014-07-24,97.0,79.0,88.0,72.0,77.0,0.0,23.0,0.0,29.97,29.99,7.1,25.0,7.6,2014,7,24, ,0540,1926
936,10,2014-07-25,96.0,79.0,88.0,73.0,76.0,0.0,23.0,0.03,30.0,30.03,6.6,22.0,8.6,2014,7,25, ,0541,1926
937,10,2014-07-26,96.0,78.0,87.0,73.0,77.0,0.0,22.0,0.03,30.01,30.03,7.5,23.0,8.4,2014,7,26, ,0542,1925
938,10,2014-07-27,98.0,80.0,89.0,73.0,78.0,0.0,24.0,0.0,29.99,30.01,9.1,25.0,9.5,2014,7,27, ,0542,1924
939,10,2014-07-28,97.0,82.0,90.0,75.0,79.0,0.0,25.0,0.03,29.93,29.95,11.9,24.0,12.3,2014,7,28,TS,0543,1924
940,10,2014-07-29,98.0,81.0,90.0,68.0,74.0,0.0,25.0,0.0,29.87,29.9,5.6,29.0,7.9,2014,7,29, ,0543,1923
941,10,2014-07-30,95.0,77.0,86.0,64.0,72.0,0.0,21.0,0.0,29.91,29.94,2.7,32.0,6.8,2014,7,30, ,0544,1923
942,10,2014-07-31,95.0,76.0,85.0,69.0,75.0,0.0,20.0,0.0,29.94,29.97,4.5,12.0,7.0,2014,7,31, ,0545,1922
943,10,2014-08-01,95.0,82.0,89.0,73.0,77.0,0.0,24.0,0.0,29.93,29.96,6.3,16.0,8.4,2014,8,1, ,0545,1921
944,10,2014-08-02,95.0,81.0,88.0,74.0,78.0,0.0,23.0,0.05,29.95,29.97,5.5,12.0,7.2,2014,8,2,TS RA,0546,1920
945,10,2014-08-03,92.0,80.0,86.0,74.0,77.0,0.0,21.0,0.03,29.93,29.95,10.9,2.0,11.7,2014,8,3,TSRA RA,0546,1920
946,10,2014-08-04,89.0,80.0,85.0,75.0,78.0,0.0,20.0,0.17,29.89,29.92,8.4,36.0,9.6,2014,8,4,TS RA,0547,1919
947,10,2014-08-05,95.0,78.0,87.0,73.0,77.0,0.0,22.0,0.0,29.96,30.0,2.6,1.0,8.7,2014,8,5, ,0548,1918
948,10,2014-08-06,98.0,79.0,89.0,72.0,76.0,0.0,24.0,0.14,29.98,30.0,2.8,21.0,7.4,2014,8,6,TSRA,0548,1917
949,10,2014-08-07,95.0,78.0,87.0,73.0,76.0,0.0,22.0,0.05,29.95,29.97,5.3,20.0,6.9,2014,8,7,TSRA,0549,1917
950,10,2014-08-08,98.0,80.0,89.0,73.0,77.0,0.0,24.0,0.01,29.97,30.0,4.1,18.0,6.0,2014,8,8, ,0549,1916
951,10,2014-08-09,93.0,79.0,86.0,73.0,77.0,0.0,21.0,0.01,29.99,30.01,4.7,20.0,7.2,2014,8,9, ,0550,1915
952,10,2014-08-10,95.0,80.0,88.0,73.0,77.0,0.0,23.0,0.02,29.98,30.0,5.6,25.0,7.1,2014,8,10, ,0551,1914
953,10,2014-08-11,92.0,79.0,86.0,74.0,77.0,0.0,21.0,0.15,29.95,29.97,6.3,23.0,7.2,2014,8,11,RA,0551,1913
954,10,2014-08-12,91.0,80.0,86.0,74.0,77.0,0.0,21.0,0.62,29.91,29.93,11.2,22.0,11.6,2014,8,12,RA,0552,1912
955,10,2014-08-13,89.0,79.0,84.0,75.0,77.0,0.0,19.0,0.41,29.93,29.96,7.3,24.0,8.4,2014,8,13,TS RA,0552,1911
956,10,2014-08-14,93.0,77.0,85.0,74.0,77.0,0.0,20.0,0.62,29.95,29.97,5.7,21.0,7.2,2014,8,14,TSRA,0553,1910
957,10,2014-08-15,88.0,76.0,82.0,74.0,76.0,0.0,17.0,0.01,29.95,29.98,4.3,20.0,5.8,2014,8,15, ,0554,1909
958,10,2014-08-16,97.0,77.0,87.0,72.0,76.0,0.0,22.0,0.0,29.98,30.02,5.6,22.0,7.6,2014,8,16, ,0554,1908
959,10,2014-08-17,97.0,78.0,88.0,73.0,76.0,0.0,23.0,0.32,30.01,30.04,4.3,24.0,7.5,2014,8,17,TS TSRA,0555,1907
960,10,2014-08-18,95.0,79.0,87.0,73.0,76.0,0.0,22.0,0.03,29.97,29.99,8.1,24.0,8.8,2014,8,18,TS RA,0555,1906
961,10,2014-08-19,98.0,79.0,89.0,71.0,76.0,0.0,24.0,0.0,29.93,29.97,8.1,27.0,8.8,2014,8,19, ,0556,1905
962,10,2014-08-20,99.0,80.0,90.0,73.0,77.0,0.0,25.0,0.0,29.99,30.02,7.0,26.0,8.6,2014,8,20, ,0556,1904
963,10,2014-08-21,101.0,81.0,91.0,72.0,77.0,0.0,26.0,0.0,30.04,30.07,2.0,23.0,5.3,2014,8,21, ,0557,1903
964,10,2014-08-22,102.0,77.0,90.0,71.0,77.0,0.0,25.0,0.14,30.01,30.02,2.7,21.0,5.8,2014,8,22,TS,0558,1902
965,10,2014-08-23,101.0,80.0,91.0,73.0,78.0,0.0,26.0,0.51,29.9,29.91,2.2,21.0,7.7,2014,8,23,TS TSRA,0558,1860
966,10,2014-08-24,93.0,78.0,86.0,74.0,77.0,0.0,21.0,0.06,29.83,29.85,9.1,4.0,12.2,2014,8,24,RA,0559,1859
967,10,2014-08-25,88.0,78.0,83.0,72.0,75.0,0.0,18.0,0.14,29.88,29.91,16.7,3.0,17.4,2014,8,25,RA,0559,1858
968,10,2014-08-26,89.0,77.0,83.0,72.0,76.0,0.0,18.0,0.03,29.93,29.96,12.2,2.0,13.4,2014,8,26,RA,0560,1857
969,10,2014-08-27,90.0,75.0,83.0,67.0,72.0,0.0,18.0,0.0,29.96,29.99,6.6,4.0,8.1,2014,8,27, ,0601,1855
970,10,2014-08-28,95.0,72.0,84.0,66.0,72.0,0.0,19.0,0.0,29.97,30.0,2.0,9.0,5.1,2014,8,28, ,0601,1854
971,10,2014-08-29,95.0,78.0,87.0,73.0,77.0,0.0,22.0,0.0,30.01,30.04,6.1,13.0,7.9,2014,8,29, ,0602,1853
972,10,2014-08-30,96.0,79.0,88.0,73.0,77.0,0.0,23.0,0.0,30.07,30.1,2.0,10.0,5.8,2014,8,30, ,0602,1852
973,10,2014-08-31,96.0,78.0,87.0,72.0,76.0,0.0,22.0,0.19,30.09,30.11,3.5,14.0,6.4,2014,8,31, ,0603,1851
974,10,2014-09-01,97.0,81.0,89.0,73.0,77.0,0.0,24.0,0.0,30.06,30.08,5.5,14.0,7.6,2014,9,1,TS,0603,1850
975,10,2014-09-02,95.0,80.0,88.0,74.0,77.0,0.0,23.0,0.03,30.03,30.05,3.5,15.0,6.0,2014,9,2,TS,0604,1848
976,10,2014-09-03,94.0,80.0,87.0,73.0,77.0,0.0,22.0,0.0,30.0,30.03,4.8,11.0,7.3,2014,9,3, ,0604,1847
977,10,2014-09-04,92.0,80.0,86.0,72.0,76.0,0.0,21.0,0.04,30.04,30.07,4.6,13.0,6.8,2014,9,4, ,0605,1846
978,10,2014-09-05,90.0,76.0,83.0,72.0,75.0,0.0,18.0,0.11,30.06,30.07,3.0,19.0,5.6,2014,9,5,TSRA RA,0606,1845
979,10,2014-09-06,88.0,77.0,83.0,71.0,75.0,0.0,18.0,0.03,29.99,30.01,8.1,22.0,8.8,2014,9,6, ,0606,1844
980,10,2014-09-07,82.0,75.0,79.0,72.0,74.0,0.0,14.0,1.13,29.96,29.99,5.9,21.0,7.1,2014,9,7,RA BR,0607,1842
981,10,2014-09-08,89.0,75.0,82.0,72.0,75.0,0.0,17.0,0.45,30.01,30.03,4.3,18.0,7.6,2014,9,8,TS RA BR,0607,1841
982,10,2014-09-09,85.0,77.0,81.0,73.0,75.0,0.0,16.0,0.43,30.01,30.04,1.8,11.0,5.7,2014,9,9, ,0608,1840
983,10,2014-09-10,91.0,79.0,85.0,72.0,76.0,0.0,20.0,0.0,29.99,30.02,4.5,11.0,5.6,2014,9,10,RA,0608,1839
984,10,2014-09-11,92.0,79.0,86.0,73.0,76.0,0.0,21.0,0.0,29.99,30.01,3.5,10.0,5.1,2014,9,11, ,0609,1837
985,10,2014-09-12,93.0,79.0,86.0,73.0,77.0,0.0,21.0,0.0,29.98,30.0,4.3,7.0,6.9,2014,9,12, ,0609,1836
986,10,2014-09-13,95.0,82.0,89.0,73.0,77.0,0.0,24.0,0.0,30.01,30.04,7.2,15.0,8.1,2014,9,13, ,0610,1835
987,10,2014-09-14,93.0,79.0,86.0,73.0,77.0,0.0,21.0,0.79,30.08,30.11,3.9,13.0,7.2,2014,9,14, ,0610,1834
988,10,2014-09-15,93.0,79.0,86.0,73.0,76.0,0.0,21.0,0.19,30.09,30.12,2.9,15.0,5.7,2014,9,15,TS TSRA RA,0611,1832
989,10,2014-09-16,88.0,76.0,82.0,73.0,75.0,0.0,17.0,0.03,30.01,30.01,7.8,25.0,8.4,2014,9,16,TS RA,0612,1831
990,10,2014-09-17,90.0,74.0,82.0,71.0,74.0,0.0,17.0,0.0,29.88,29.9,0.9,30.0,4.7,2014,9,17, ,0612,1830
991,10,2014-09-18,94.0,76.0,85.0,71.0,75.0,0.0,20.0,0.01,29.87,29.9,1.1,12.0,6.1,2014,9,18, ,0613,1829
992,10,2014-09-19,87.0,76.0,82.0,71.0,74.0,0.0,17.0,0.1,29.94,29.97,2.8,5.0,6.4,2014,9,19,TS,0613,1827
993,10,2014-09-20,81.0,74.0,78.0,71.0,73.0,0.0,13.0,0.23,29.91,29.94,10.8,36.0,11.5,2014,9,20,RA,0614,1826
994,10,2014-09-21,91.0,70.0,81.0,62.0,69.0,0.0,16.0,0.0,29.95,29.98,1.4,35.0,7.1,2014,9,21, ,0614,1825
995,10,2014-09-22,91.0,71.0,81.0,67.0,72.0,0.0,16.0,0.27,29.97,30.0,2.8,15.0,5.9,2014,9,22,RA,0615,1824
996,10,2014-09-23,82.0,74.0,78.0,69.0,72.0,0.0,13.0,0.16,29.99,30.03,12.8,2.0,13.2,2014,9,23,RA,0615,1822
997,10,2014-09-24,77.0,68.0,73.0,63.0,66.0,0.0,8.0,0.0,30.08,30.12,14.0,36.0,14.4,2014,9,24, ,0616,1821
998,10,2014-09-25,81.0,66.0,74.0,65.0,68.0,0.0,9.0,0.0,30.08,30.1,8.3,36.0,9.4,2014,9,25, ,0617,1820
999,10,2014-09-26,84.0,73.0,79.0,70.0,73.0,0.0,14.0,0.16,30.01,30.03,12.6,1.0,13.2,2014,9,26,BR HZ,0617,1819
1000,10,2014-09-27,85.0,75.0,80.0,71.0,74.0,0.0,15.0,0.16,30.01,30.03,12.3,2.0,12.5,2014,9,27,HZ,0618,1817
1001,10,2014-09-28,87.0,78.0,83.0,74.0,77.0,0.0,18.0,0.4,29.98,30.0,7.3,2.0,8.4,2014,9,28,RA HZ,0618,1816
1002,10,2014-09-29,82.0,76.0,79.0,73.0,75.0,0.0,14.0,1.73,29.87,29.88,2.9,7.0,5.5,2014,9,29,TSRA RA,0619,1815
1003,10,2014-09-30,80.0,73.0,77.0,70.0,72.0,0.0,12.0,0.8,29.82,29.85,8.1,36.0,9.6,2014,9,30,RA BR,0619,1814
1004,10,2014-10-01,85.0,76.0,81.0,70.0,73.0,0.0,16.0,0.0,29.9,29.94,6.9,2.0,7.7,2014,10,1, ,0620,1812
1005,10,2014-10-02,88.0,76.0,82.0,71.0,74.0,0.0,17.0,0.0,29.99,30.02,4.7,5.0,7.0,2014,10,2, ,0621,1811
1006,10,2014-10-03,89.0,76.0,83.0,72.0,75.0,0.0,18.0,0.41,29.95,29.97,4.7,18.0,6.7,2014,10,3,RA,0621,1810
1007,10,2014-10-04,84.0,66.0,75.0,59.0,66.0,0.0,10.0,0.07,29.84,29.88,10.0,30.0,11.2,2014,10,4,RA,0622,1809
1008,10,2014-10-05,76.0,59.0,68.0,42.0,55.0,0.0,3.0,0.0,29.98,30.01,6.3,35.0,7.8,2014,10,5, ,0622,1808
1009,10,2014-10-06,81.0,58.0,70.0,55.0,62.0,0.0,5.0,0.0,30.04,30.07,2.8,12.0,5.6,2014,10,6, ,0623,1806
1010,10,2014-10-07,85.0,72.0,79.0,66.0,70.0,0.0,14.0,0.0,30.05,30.08,3.9,17.0,4.5,2014,10,7, ,0624,1805
1011,10,2014-10-08,91.0,72.0,82.0,67.0,72.0,0.0,17.0,0.0,30.06,30.09,1.1,7.0,3.8,2014,10,8, ,0624,1804
1012,10,2014-10-09,91.0,72.0,82.0,68.0,72.0,0.0,17.0,0.0,30.06,30.09,1.9,3.0,4.8,2014,10,9,MIFG,0625,1803
1013,10,2014-10-10,90.0,74.0,82.0,71.0,74.0,0.0,17.0,0.0,30.03,30.06,2.7,7.0,4.2,2014,10,10,MIFG BR,0625,1802
1014,10,2014-10-11,91.0,70.0,81.0,65.0,71.0,0.0,16.0,0.0,30.01,30.03,2.7,13.0,5.1,2014,10,11, ,0626,1801
1015,10,2014-10-12,90.0,73.0,82.0,69.0,73.0,0.0,17.0,0.0,30.03,30.06,3.5,11.0,5.7,2014,10,12, ,0627,1759
1016,10,2014-10-13,90.0,77.0,84.0,70.0,74.0,0.0,19.0,0.41,30.04,30.07,10.4,12.0,10.8,2014,10,13, ,0627,1758
1017,10,2014-10-14,91.0,74.0,83.0,70.0,73.0,0.0,18.0,0.3,29.94,29.95,9.9,17.0,10.9,2014,10,14,TSRA RA,0628,1757
1018,10,2014-10-15,82.0,65.0,74.0,58.0,65.0,0.0,9.0,0.07,29.91,29.92,8.4,26.0,9.3,2014,10,15,RA,0629,1756
1019,10,2014-10-16,82.0,60.0,71.0,51.0,59.0,0.0,6.0,0.0,29.88,29.91,8.2,27.0,8.5,2014,10,16, ,0629,1755
1020,10,2014-10-17,82.0,59.0,71.0,54.0,61.0,0.0,6.0,0.0,29.93,29.96,2.1,24.0,5.0,2014,10,17, ,0630,1754
1021,10,2014-10-18,86.0,60.0,73.0,56.0,63.0,0.0,8.0,0.0,29.9,29.93,8.4,25.0,8.6,2014,10,18, ,0631,1753
1022,10,2014-10-19,80.0,66.0,73.0,56.0,63.0,0.0,8.0,0.0,29.99,30.03,9.4,1.0,11.2,2014,10,19, ,0631,1752
1023,10,2014-10-20,84.0,66.0,75.0,63.0,68.0,0.0,10.0,0.0,30.0,30.02,3.5,9.0,7.8,2014,10,20, ,0632,1751
1024,10,2014-10-21,86.0,68.0,77.0,63.0,68.0,0.0,12.0,0.0,29.91,29.94,2.3,29.0,4.7,2014,10,21, ,0633,1750
1025,10,2014-10-22,77.0,65.0,71.0,53.0,61.0,0.0,6.0,0.0,29.96,29.99,8.9,1.0,10.3,2014,10,22, ,0633,1749
1026,10,2014-10-23,76.0,61.0,69.0,50.0,58.0,0.0,4.0,0.0,29.99,30.02,7.5,2.0,8.6,2014,10,23, ,0634,1748
1027,10,2014-10-24,77.0,57.0,67.0,52.0,59.0,0.0,2.0,0.0,29.97,30.0,4.8,1.0,6.6,2014,10,24, ,0635,1747
1028,10,2014-10-25,80.0,59.0,70.0,51.0,58.0,0.0,5.0,0.0,29.96,29.98,2.7,33.0,4.8,2014,10,25, ,0636,1746
1029,10,2014-10-26,83.0,56.0,70.0,54.0,61.0,0.0,5.0,0.0,29.95,29.98,2.3,20.0,4.4,2014,10,26, ,0636,1745
1030,10,2014-10-27,90.0,65.0,78.0,62.0,67.0,0.0,13.0,0.0,30.02,30.06,1.6,16.0,5.9,2014,10,27,BR,0637,1744
1031,10,2014-10-28,86.0,68.0,77.0,63.0,68.0,0.0,12.0,0.0,30.11,30.13,4.9,16.0,5.4,2014,10,28, ,0638,1743
1032,10,2014-10-29,86.0,68.0,77.0,63.0,68.0,0.0,12.0,0.0,30.03,30.04,4.3,17.0,5.1,2014,10,29, ,0639,1742
1033,10,2014-10-30,82.0,68.0,75.0,63.0,67.0,0.0,10.0,0.3,29.91,29.93,1.9,34.0,4.7,2014,10,30,TS RA BR HZ,0639,1741
1034,10,2014-10-31,77.0,63.0,70.0,51.0,59.0,0.0,5.0,0.0,29.82,29.84,6.9,31.0,7.8,2014,10,31, ,0640,1741
