,date,units
29533,2012-12-04,2
29534,2012-12-04,36
29535,2012-12-04,47
29536,2012-12-04,4
29537,2012-12-04,2
29538,2012-12-04,15
29539,2012-12-04,44
29540,2012-12-05,26
29541,2012-12-05,17
29542,2012-12-05,33
29543,2012-12-05,26
29544,2012-12-05,46
29545,2012-12-05,27
29546,2012-12-05,1
29547,2012-12-05,2
29548,2012-12-05,13
29549,2012-12-05,72
29550,2012-12-05,3
29551,2012-12-06,25
29552,2012-12-06,3
29553,2012-12-06,8
29554,2012-12-06,56
29555,2012-12-06,16
29556,2012-12-06,1
29557,2012-12-06,37
29558,2012-12-06,25
29559,2012-12-06,7
29560,2012-12-06,22
29561,2012-12-06,2
29562,2012-12-07,22
29563,2012-12-07,1
29564,2012-12-07,12
29565,2012-12-07,4
29566,2012-12-07,65
29567,2012-12-07,1
29568,2012-12-07,15
29569,2012-12-07,4
29570,2012-12-07,45
29571,2012-12-07,18
29572,2012-12-07,4
29573,2012-12-07,46
29574,2012-12-07,59
29575,2012-12-07,1
29576,2012-12-08,43
29577,2012-12-08,1
29578,2012-12-08,2
29579,2012-12-08,12
29580,2012-12-08,2
29581,2012-12-08,97
29582,2012-12-08,2
29583,2012-12-08,17
29584,2012-12-08,3
29585,2012-12-08,45
29586,2012-12-08,51
29587,2012-12-08,10
29588,2012-12-08,62
29589,2012-12-08,66
29590,2012-12-09,32
29591,2012-12-09,14
29592,2012-12-09,8
29593,2012-12-09,42
29594,2012-12-09,1
29595,2012-12-09,19
29596,2012-12-09,10
29597,2012-12-09,88
29598,2012-12-09,52
29599,2012-12-09,53
29600,2012-12-09,6
29601,2012-12-09,66
29602,2012-12-09,75
29603,2012-12-09,6
29604,2012-12-09,3
29605,2012-12-10,20
29606,2012-12-10,2
29607,2012-12-10,11
29608,2012-12-10,1
29609,2012-12-10,74
29610,2012-12-10,20
29611,2012-12-10,40
29612,2012-12-10,16
29613,2012-12-10,3
29614,2012-12-10,15
29615,2012-12-10,57
29616,2012-12-10,3
29617,2012-12-11,18
29618,2012-12-11,3
29619,2012-12-11,5
29620,2012-12-11,4
29621,2012-12-11,59
29622,2012-12-11,2
29623,2012-12-11,20
29624,2012-12-11,41
29625,2012-12-11,27
29626,2012-12-11,1
29627,2012-12-11,30
29628,2012-12-11,31
29629,2012-12-11,1
29630,2012-12-11,2
29631,2012-12-12,22
29632,2012-12-12,2
29633,2012-12-12,7
29634,2012-12-12,6
29635,2012-12-12,99
29636,2012-12-12,2
29637,2012-12-12,19
29638,2012-12-12,1
29639,2012-12-12,19
29640,2012-12-12,44
29641,2012-12-12,38
29642,2012-12-12,5
29643,2012-12-12,43
29644,2012-12-12,42
29645,2012-12-12,4
29646,2012-12-12,1
29647,2012-12-13,19
29648,2012-12-13,1
29649,2012-12-13,12
29650,2012-12-13,43
29651,2012-12-13,2
29652,2012-12-13,18
29653,2012-12-13,6
29654,2012-12-13,34
29655,2012-12-13,17
29656,2012-12-13,6
29657,2012-12-13,41
29658,2012-12-13,69
29659,2012-12-13,1
29660,2012-12-14,12
29661,2012-12-14,1
29662,2012-12-14,9
29663,2012-12-14,2
29664,2012-12-14,116
29665,2012-12-14,1
29666,2012-12-14,14
29667,2012-12-14,4
29668,2012-12-14,33
29669,2012-12-14,29
29670,2012-12-14,45
29671,2012-12-14,53
29672,2012-12-15,33
29673,2012-12-15,5
29674,2012-12-15,2
29675,2012-12-15,11
29676,2012-12-15,1
29677,2012-12-15,108
29678,2012-12-15,3
29679,2012-12-15,29
29680,2012-12-15,50
29681,2012-12-15,49
29682,2012-12-15,2
29683,2012-12-15,36
29684,2012-12-15,69
29685,2012-12-15,2
29686,2012-12-15,2
29687,2012-12-16,37
29688,2012-12-16,2
29689,2012-12-16,1
29690,2012-12-16,26
29691,2012-12-16,76
29692,2012-12-16,2
29693,2012-12-16,20
29694,2012-12-16,15
29695,2012-12-16,55
29696,2012-12-16,72
29697,2012-12-16,4
29698,2012-12-16,30
29699,2012-12-16,54
29700,2012-12-16,3
29701,2012-12-17,29
29702,2012-12-17,1
29703,2012-12-17,7
29704,2012-12-17,55
29705,2012-12-17,1
29706,2012-12-17,16
29707,2012-12-17,3
29708,2012-12-17,23
29709,2012-12-17,20
29710,2012-12-17,50
29711,2012-12-17,52
29712,2012-12-17,2
29713,2012-12-17,1
29714,2012-12-18,23
29715,2012-12-18,3
29716,2012-12-18,4
29717,2012-12-18,8
29718,2012-12-18,9
29719,2012-12-18,87
29720,2012-12-18,12
29721,2012-12-18,41
29722,2012-12-18,31
29723,2012-12-18,2
29724,2012-12-18,48
29725,2012-12-18,55
29726,2012-12-18,12
29727,2012-12-18,2
29728,2012-12-19,18
29729,2012-12-19,1
29730,2012-12-19,10
29731,2012-12-19,1
29732,2012-12-19,103
29733,2012-12-19,1
29734,2012-12-19,11
29735,2012-12-19,4
29736,2012-12-19,32
29737,2012-12-19,36
29738,2012-12-19,2
29739,2012-12-19,24
29740,2012-12-19,39
29741,2012-12-19,1
29742,2012-12-19,1
29743,2012-12-20,14
29744,2012-12-20,1
29745,2012-12-20,1
29746,2012-12-20,9
29747,2012-12-20,4
29748,2012-12-20,80
29749,2012-12-20,2
29750,2012-12-20,6
29751,2012-12-20,9
29752,2012-12-20,37
29753,2012-12-20,13
29754,2012-12-20,12
29755,2012-12-20,48
29756,2012-12-20,5
29757,2012-12-20,1
29758,2012-12-21,26
29759,2012-12-21,4
29760,2012-12-21,11
29761,2012-12-21,33
29762,2012-12-21,2
29763,2012-12-21,9
29764,2012-12-21,2
29765,2012-12-21,24
29766,2012-12-21,43
29767,2012-12-21,53
29768,2012-12-21,19
29769,2012-12-21,3
29770,2012-12-22,28
29771,2012-12-22,1
29772,2012-12-22,17
29773,2012-12-22,49
29774,2012-12-22,2
29775,2012-12-22,17
29776,2012-12-22,38
29777,2012-12-22,75
29778,2012-12-22,3
29779,2012-12-22,23
29780,2012-12-22,37
29781,2012-12-22,1
29782,2012-12-23,24
29783,2012-12-23,2
29784,2012-12-23,16
29785,2012-12-23,1
29786,2012-12-23,57
29787,2012-12-23,1
29788,2012-12-23,32
29789,2012-12-23,21
29790,2012-12-23,42
29791,2012-12-23,18
29792,2012-12-23,53
29793,2012-12-23,1
29794,2012-12-23,1
29795,2012-12-24,15
29796,2012-12-24,1
29797,2012-12-24,13
29798,2012-12-24,68
29799,2012-12-24,14
29800,2012-12-24,1
29801,2012-12-24,31
29802,2012-12-24,28
29803,2012-12-24,3
29804,2012-12-24,18
29805,2012-12-24,72
29806,2012-12-26,30
29807,2012-12-26,1
29808,2012-12-26,12
29809,2012-12-26,2
29810,2012-12-26,29
29811,2012-12-26,1
29812,2012-12-26,14
29813,2012-12-26,33
29814,2012-12-26,40
29815,2012-12-26,22
29816,2012-12-26,39
29817,2012-12-27,24
29818,2012-12-27,2
29819,2012-12-27,13
29820,2012-12-27,9
29821,2012-12-27,60
29822,2012-12-27,1
29823,2012-12-27,15
29824,2012-12-27,2
29825,2012-12-27,41
29826,2012-12-27,38
29827,2012-12-27,22
29828,2012-12-27,3
29829,2012-12-27,38
29830,2012-12-27,2
29831,2012-12-28,38
29832,2012-12-28,2
29833,2012-12-28,17
29834,2012-12-28,4
29835,2012-12-28,56
29836,2012-12-28,1
29837,2012-12-28,20
29838,2012-12-28,10
29839,2012-12-28,47
29840,2012-12-28,31
29841,2012-12-28,58
29842,2012-12-28,44
29843,2012-12-28,6
29844,2012-12-29,44
29845,2012-12-29,10
29846,2012-12-29,13
29847,2012-12-29,39
29848,2012-12-29,18
29849,2012-12-29,2
29850,2012-12-29,62
29851,2012-12-29,1
29852,2012-12-29,46
29853,2012-12-29,1
29854,2012-12-29,22
29855,2012-12-29,37
29856,2012-12-29,3
29857,2012-12-30,36
29858,2012-12-30,17
29859,2012-12-30,5
29860,2012-12-30,72
29861,2012-12-30,2
29862,2012-12-30,26
29863,2012-12-30,56
29864,2012-12-30,1
29865,2012-12-30,33
29866,2012-12-30,31
29867,2012-12-30,1
29868,2012-12-30,75
29869,2012-12-30,1
29870,2012-12-30,3
29871,2012-12-31,28
29872,2012-12-31,1
29873,2012-12-31,2
29874,2012-12-31,15
29875,2012-12-31,2
29876,2012-12-31,53
29877,2012-12-31,14
29878,2012-12-31,51
29879,2012-12-31,1
29880,2012-12-31,34
29881,2012-12-31,60
29882,2012-12-31,25
29883,2012-12-31,4
29884,2013-01-01,32
29885,2013-01-01,1
29886,2013-01-01,1
29887,2013-01-01,8
29888,2013-01-01,79
29889,2013-01-01,1
29890,2013-01-01,20
29891,2013-01-01,57
29892,2013-01-01,29
29893,2013-01-01,111
29894,2013-01-01,4
29895,2013-01-01,67
29896,2013-01-02,31
29897,2013-01-02,15
29898,2013-01-02,113
29899,2013-01-02,1
29900,2013-01-02,18
29901,2013-01-02,59
29902,2013-01-02,1
29903,2013-01-02,31
29904,2013-01-02,43
29905,2013-01-02,63
29906,2013-01-02,2
29907,2013-01-02,2
29908,2013-01-03,29
29909,2013-01-03,2
29910,2013-01-03,9
29911,2013-01-03,43
29912,2013-01-03,1
29913,2013-01-03,25
29914,2013-01-03,70
29915,2013-01-03,1
29916,2013-01-03,33
29917,2013-01-03,37
29918,2013-01-03,45
29919,2013-01-03,6
29920,2013-01-03,2
29921,2013-01-04,37
29922,2013-01-04,1
29923,2013-01-04,14
29924,2013-01-04,6
29925,2013-01-04,106
29926,2013-01-04,13
29927,2013-01-04,79
29928,2013-01-04,2
29929,2013-01-04,50
29930,2013-01-04,2
29931,2013-01-04,33
29932,2013-01-04,3
29933,2013-01-04,47
29934,2013-01-04,3
29935,2013-01-05,50
29936,2013-01-05,2
29937,2013-01-05,2
29938,2013-01-05,21
29939,2013-01-05,145
29940,2013-01-05,3
29941,2013-01-05,24
29942,2013-01-05,84
29943,2013-01-05,39
29944,2013-01-05,2
29945,2013-01-05,34
29946,2013-01-05,1
29947,2013-01-05,80
29948,2013-01-05,1
29949,2013-01-06,56
29950,2013-01-06,1
29951,2013-01-06,1
29952,2013-01-06,24
29953,2013-01-06,136
29954,2013-01-06,1
29955,2013-01-06,22
29956,2013-01-06,78
29957,2013-01-06,4
29958,2013-01-06,46
29959,2013-01-06,2
29960,2013-01-06,72
29961,2013-01-06,4
29962,2013-01-06,62
29963,2013-01-06,17
29964,2013-01-07,43
29965,2013-01-07,1
29966,2013-01-07,12
29967,2013-01-07,86
29968,2013-01-07,1
29969,2013-01-07,21
29970,2013-01-07,63
29971,2013-01-07,1
29972,2013-01-07,59
29973,2013-01-07,46
29974,2013-01-07,46
29975,2013-01-07,2
29976,2013-01-08,29
29977,2013-01-08,8
29978,2013-01-08,45
29979,2013-01-08,2
29980,2013-01-08,18
29981,2013-01-08,60
29982,2013-01-08,1
29983,2013-01-08,51
29984,2013-01-08,24
29985,2013-01-08,45
29986,2013-01-08,2
29987,2013-01-08,3
29988,2013-01-09,33
29989,2013-01-09,2
29990,2013-01-09,11
29991,2013-01-09,69
29992,2013-01-09,1
29993,2013-01-09,17
29994,2013-01-09,4
29995,2013-01-09,68
29996,2013-01-09,2
29997,2013-01-09,55
29998,2013-01-09,51
29999,2013-01-09,47
30000,2013-01-09,3
30001,2013-01-09,1
30002,2013-01-10,23
30003,2013-01-10,2
30004,2013-01-10,18
30005,2013-01-10,29
30006,2013-01-10,7
30007,2013-01-10,63
30008,2013-01-10,18
30009,2013-01-10,64
30010,2013-01-10,29
30011,2013-01-10,2
30012,2013-01-10,2
30013,2013-01-11,26
30014,2013-01-11,10
30015,2013-01-11,4
30016,2013-01-11,38
30017,2013-01-11,1
30018,2013-01-11,11
30019,2013-01-11,66
30020,2013-01-11,5
30021,2013-01-11,27
30022,2013-01-11,72
30023,2013-01-11,36
30024,2013-01-11,1
30025,2013-01-11,1
30026,2013-01-12,44
30027,2013-01-12,1
30028,2013-01-12,17
30029,2013-01-12,109
30030,2013-01-12,1
30031,2013-01-12,26
30032,2013-01-12,81
30033,2013-01-12,1
30034,2013-01-12,45
30035,2013-01-12,28
30036,2013-01-12,51
30037,2013-01-12,2
30038,2013-01-13,40
30039,2013-01-13,3
30040,2013-01-13,27
30041,2013-01-13,2
30042,2013-01-13,106
30043,2013-01-13,1
30044,2013-01-13,27
30045,2013-01-13,80
30046,2013-01-13,1
30047,2013-01-13,37
30048,2013-01-13,52
30049,2013-01-13,4
30050,2013-01-13,80
30051,2013-01-13,2
30052,2013-01-13,3
30053,2013-01-14,32
30054,2013-01-14,2
30055,2013-01-14,2
30056,2013-01-14,9
30057,2013-01-14,145
30058,2013-01-14,24
30059,2013-01-14,1
30060,2013-01-14,56
30061,2013-01-14,1
30062,2013-01-14,29
30063,2013-01-14,47
30064,2013-01-14,1
30065,2013-01-14,58
30066,2013-01-15,38
30067,2013-01-15,1
30068,2013-01-15,9
30069,2013-01-15,86
30070,2013-01-15,1
30071,2013-01-15,13
30072,2013-01-15,51
30073,2013-01-15,29
30074,2013-01-15,3
30075,2013-01-15,9
30076,2013-01-15,2
30077,2013-01-15,28
30078,2013-01-15,3
30079,2013-01-15,3
30080,2013-01-16,24
30081,2013-01-16,11
30082,2013-01-16,3
30083,2013-01-16,30
30084,2013-01-16,2
30085,2013-01-16,10
30086,2013-01-16,1
30087,2013-01-16,35
30088,2013-01-16,1
30089,2013-01-16,31
30090,2013-01-16,4
30091,2013-01-16,26
30092,2013-01-16,1
30093,2013-01-16,31
30094,2013-01-16,2
30095,2013-01-17,25
30096,2013-01-17,4
30097,2013-01-17,1
30098,2013-01-17,10
30099,2013-01-17,52
30100,2013-01-17,100
30101,2013-01-17,3
30102,2013-01-17,14
30103,2013-01-17,5
30104,2013-01-17,45
30105,2013-01-17,22
30106,2013-01-17,4
30107,2013-01-17,31
30108,2013-01-17,54
30109,2013-01-18,30
30110,2013-01-18,1
30111,2013-01-18,2
30112,2013-01-18,11
30113,2013-01-18,92
30114,2013-01-18,2
30115,2013-01-18,15
30116,2013-01-18,3
30117,2013-01-18,59
30118,2013-01-18,5
30119,2013-01-18,47
30120,2013-01-18,24
30121,2013-01-18,35
30122,2013-01-18,2
30123,2013-01-18,1
30124,2013-01-19,29
30125,2013-01-19,1
30126,2013-01-19,15
30127,2013-01-19,1
30128,2013-01-19,109
30129,2013-01-19,12
30130,2013-01-19,62
30131,2013-01-19,2
30132,2013-01-19,69
30133,2013-01-19,3
30134,2013-01-19,96
30135,2013-01-19,41
30136,2013-01-19,4
30137,2013-01-20,40
30138,2013-01-20,1
30139,2013-01-20,14
30140,2013-01-20,77
30141,2013-01-20,1
30142,2013-01-20,21
30143,2013-01-20,51
30144,2013-01-20,6
30145,2013-01-20,48
30146,2013-01-20,57
30147,2013-01-20,3
30148,2013-01-20,57
30149,2013-01-20,3
30150,2013-01-21,35
30151,2013-01-21,12
30152,2013-01-21,12
30153,2013-01-21,16
30154,2013-01-21,2
30155,2013-01-21,48
30156,2013-01-21,43
30157,2013-01-21,1
30158,2013-01-21,38
30159,2013-01-21,75
30160,2013-01-21,3
30161,2013-01-22,27
30162,2013-01-22,1
30163,2013-01-22,5
30164,2013-01-22,39
30165,2013-01-22,11
30166,2013-01-22,1
30167,2013-01-22,40
30168,2013-01-22,27
30169,2013-01-22,70
30170,2013-01-22,66
30171,2013-01-22,2
30172,2013-01-23,18
30173,2013-01-23,1
30174,2013-01-23,5
30175,2013-01-23,32
30176,2013-01-23,14
30177,2013-01-23,44
30178,2013-01-23,2
30179,2013-01-23,30
30180,2013-01-23,2
30181,2013-01-23,14
30182,2013-01-23,5
30183,2013-01-23,58
30184,2013-01-24,27
30185,2013-01-24,2
30186,2013-01-24,8
30187,2013-01-24,2
30188,2013-01-24,89
30189,2013-01-24,2
30190,2013-01-24,13
30191,2013-01-24,4
30192,2013-01-24,41
30193,2013-01-24,30
30194,2013-01-24,17
30195,2013-01-24,1
30196,2013-01-24,53
30197,2013-01-24,1
30198,2013-01-24,1
30199,2013-01-25,24
30200,2013-01-25,1
30201,2013-01-25,7
30202,2013-01-25,4
30203,2013-01-25,24
30204,2013-01-25,2
30205,2013-01-25,22
30206,2013-01-25,2
30207,2013-01-25,46
30208,2013-01-25,1
30209,2013-01-25,62
30210,2013-01-25,5
30211,2013-01-25,56
30212,2013-01-25,31
30213,2013-01-25,2
30214,2013-01-26,35
30215,2013-01-26,1
30216,2013-01-26,1
30217,2013-01-26,16
30218,2013-01-26,87
30219,2013-01-26,1
30220,2013-01-26,12
30221,2013-01-26,7
30222,2013-01-26,44
30223,2013-01-26,1
30224,2013-01-26,59
30225,2013-01-26,1
30226,2013-01-26,53
30227,2013-01-26,1
30228,2013-01-26,80
30229,2013-01-26,3
30230,2013-01-27,32
30231,2013-01-27,2
30232,2013-01-27,16
30233,2013-01-27,32
30234,2013-01-27,1
30235,2013-01-27,25
30236,2013-01-27,1
30237,2013-01-27,57
30238,2013-01-27,4
30239,2013-01-27,40
30240,2013-01-27,76
30241,2013-01-27,2
30242,2013-01-27,42
30243,2013-01-27,1
30244,2013-01-27,2
30245,2013-01-28,30
30246,2013-01-28,2
30247,2013-01-28,1
30248,2013-01-28,14
30249,2013-01-28,19
30250,2013-01-28,12
30251,2013-01-28,34
30252,2013-01-28,1
30253,2013-01-28,31
30254,2013-01-28,29
30255,2013-01-28,46
30256,2013-01-28,2
30257,2013-01-29,22
30258,2013-01-29,4
30259,2013-01-29,38
30260,2013-01-29,16
30261,2013-01-29,19
30262,2013-01-29,1
30263,2013-01-29,14
30264,2013-01-29,13
30265,2013-01-29,17
30266,2013-01-29,3
30267,2013-01-30,13
30268,2013-01-30,4
30269,2013-01-30,3
30270,2013-01-30,48
30271,2013-01-30,3
30272,2013-01-30,14
30273,2013-01-30,20
30274,2013-01-30,2
30275,2013-01-30,27
30276,2013-01-30,17
30277,2013-01-30,4
30278,2013-01-30,24
30279,2013-01-30,3
30280,2013-01-31,28
30281,2013-01-31,2
30282,2013-01-31,15
30283,2013-01-31,1
30284,2013-01-31,17
30285,2013-01-31,16
30286,2013-01-31,2
30287,2013-01-31,25
30288,2013-01-31,30
30289,2013-01-31,1
30290,2013-01-31,1
30291,2013-01-31,44
30292,2013-01-31,2
30293,2013-01-31,33
30294,2013-01-31,2
30295,2013-01-31,2
30296,2013-02-01,37
30297,2013-02-01,1
30298,2013-02-01,10
30299,2013-02-01,5
30300,2013-02-01,90
30301,2013-02-01,20
30302,2013-02-01,61
30303,2013-02-01,3
30304,2013-02-01,64
30305,2013-02-01,3
30306,2013-02-01,45
30307,2013-02-01,53
30308,2013-02-01,1
30309,2013-02-02,43
30310,2013-02-02,2
30311,2013-02-02,28
30312,2013-02-02,174
30313,2013-02-02,5
30314,2013-02-02,25
30315,2013-02-02,62
30316,2013-02-02,1
30317,2013-02-02,76
30318,2013-02-02,86
30319,2013-02-02,2
30320,2013-02-02,70
30321,2013-02-02,1
30322,2013-02-03,31
30323,2013-02-03,2
30324,2013-02-03,23
30325,2013-02-03,1
30326,2013-02-03,311
30327,2013-02-03,1
30328,2013-02-03,36
30329,2013-02-03,60
30330,2013-02-03,1
30331,2013-02-03,29
30332,2013-02-03,37
30333,2013-02-03,1
30334,2013-02-03,44
30335,2013-02-04,26
30336,2013-02-04,1
30337,2013-02-04,13
30338,2013-02-04,1
30339,2013-02-04,272
30340,2013-02-04,1
30341,2013-02-04,31
30342,2013-02-04,38
30343,2013-02-04,9
30344,2013-02-04,17
30345,2013-02-04,37
30346,2013-02-04,5
30347,2013-02-04,39
30348,2013-02-04,2
30349,2013-02-05,18
30350,2013-02-05,3
30351,2013-02-05,10
30352,2013-02-05,42
30353,2013-02-05,1
30354,2013-02-05,26
30355,2013-02-05,45
30356,2013-02-05,9
30357,2013-02-05,37
30358,2013-02-05,3
30359,2013-02-05,48
30360,2013-02-05,2
30361,2013-02-06,19
30362,2013-02-06,1
30363,2013-02-06,11
30364,2013-02-06,72
30365,2013-02-06,2
30366,2013-02-06,23
30367,2013-02-06,28
30368,2013-02-06,2
30369,2013-02-06,7
30370,2013-02-06,2
30371,2013-02-06,20
30372,2013-02-06,42
30373,2013-02-06,3
30374,2013-02-06,1
30375,2013-02-07,27
30376,2013-02-07,1
30377,2013-02-07,3
30378,2013-02-07,1
30379,2013-02-07,57
30380,2013-02-07,21
30381,2013-02-07,6
30382,2013-02-07,3
30383,2013-02-07,3
30384,2013-02-07,33
30385,2013-02-07,1
30386,2013-02-07,31
30387,2013-02-07,62
30388,2013-02-08,22
30389,2013-02-08,2
30390,2013-02-08,3
30391,2013-02-08,74
30392,2013-02-08,2
30393,2013-02-08,29
30394,2013-02-08,31
30395,2013-02-08,1
30396,2013-02-08,16
30397,2013-02-08,4
30398,2013-02-08,51
30399,2013-02-08,1
30400,2013-02-08,41
30401,2013-02-08,4
30402,2013-02-08,1
30403,2013-02-09,25
30404,2013-02-09,3
30405,2013-02-09,15
30406,2013-02-09,192
30407,2013-02-09,3
30408,2013-02-09,35
30409,2013-02-09,12
30410,2013-02-09,4
30411,2013-02-09,48
30412,2013-02-09,2
30413,2013-02-09,30
30414,2013-02-09,47
30415,2013-02-09,2
30416,2013-02-09,4
30417,2013-02-10,53
30418,2013-02-10,16
30419,2013-02-10,59
30420,2013-02-10,2
30421,2013-02-10,30
30422,2013-02-10,38
30423,2013-02-10,35
30424,2013-02-10,67
30425,2013-02-10,85
30426,2013-02-11,31
30427,2013-02-11,1
30428,2013-02-11,13
30429,2013-02-11,1
30430,2013-02-11,111
30431,2013-02-11,1
30432,2013-02-11,26
30433,2013-02-11,2
30434,2013-02-11,49
30435,2013-02-11,1
30436,2013-02-11,24
30437,2013-02-11,12
30438,2013-02-11,1
30439,2013-02-11,24
30440,2013-02-11,1
30441,2013-02-12,28
30442,2013-02-12,2
30443,2013-02-12,13
30444,2013-02-12,79
30445,2013-02-12,2
30446,2013-02-12,18
30447,2013-02-12,1
30448,2013-02-12,33
30449,2013-02-12,23
30450,2013-02-12,1
30451,2013-02-12,30
30452,2013-02-12,32
30453,2013-02-12,3
30454,2013-02-12,1
30455,2013-02-13,11
30456,2013-02-13,1
30457,2013-02-13,1
30458,2013-02-13,17
30459,2013-02-13,110
30460,2013-02-13,1
30461,2013-02-13,28
30462,2013-02-13,3
30463,2013-02-13,11
30464,2013-02-13,2
30465,2013-02-13,35
30466,2013-02-13,1
30467,2013-02-13,12
30468,2013-02-13,60
30469,2013-02-13,2
30470,2013-02-13,2
30471,2013-02-14,15
30472,2013-02-14,2
30473,2013-02-14,1
30474,2013-02-14,13
30475,2013-02-14,10
30476,2013-02-14,41
30477,2013-02-14,3
30478,2013-02-14,14
30479,2013-02-14,3
30480,2013-02-14,4
30481,2013-02-14,41
30482,2013-02-14,3
30483,2013-02-14,22
30484,2013-02-14,1
30485,2013-02-14,15
30486,2013-02-14,16
30487,2013-02-14,42
30488,2013-02-14,13
30489,2013-02-14,4
30490,2013-02-15,22
30491,2013-02-15,2
30492,2013-02-15,15
30493,2013-02-15,6
30494,2013-02-15,113
30495,2013-02-15,3
30496,2013-02-15,27
30497,2013-02-15,1
30498,2013-02-15,52
30499,2013-02-15,4
30500,2013-02-15,39
30501,2013-02-15,4
30502,2013-02-15,50
30503,2013-02-15,3
30504,2013-02-15,48
30505,2013-02-15,10
30506,2013-02-15,1
30507,2013-02-16,38
30508,2013-02-16,1
30509,2013-02-16,8
30510,2013-02-16,2
30511,2013-02-16,90
30512,2013-02-16,2
30513,2013-02-16,34
30514,2013-02-16,51
30515,2013-02-16,3
30516,2013-02-16,54
30517,2013-02-16,45
30518,2013-02-16,1
30519,2013-02-16,46
30520,2013-02-16,6
30521,2013-02-16,1
30522,2013-02-17,33
30523,2013-02-17,2
30524,2013-02-17,20
30525,2013-02-17,42
30526,2013-02-17,2
30527,2013-02-17,28
30528,2013-02-17,2
30529,2013-02-17,55
30530,2013-02-17,38
30531,2013-02-17,73
30532,2013-02-17,62
30533,2013-02-17,5
30534,2013-02-18,44
30535,2013-02-18,1
30536,2013-02-18,19
30537,2013-02-18,58
30538,2013-02-18,24
30539,2013-02-18,11
30540,2013-02-18,40
30541,2013-02-18,3
30542,2013-02-18,30
30543,2013-02-18,8
30544,2013-02-18,30
30545,2013-02-18,48
30546,2013-02-18,2
30547,2013-02-19,24
30548,2013-02-19,3
30549,2013-02-19,12
30550,2013-02-19,22
30551,2013-02-19,2
30552,2013-02-19,18
30553,2013-02-19,2
30554,2013-02-19,50
30555,2013-02-19,1
30556,2013-02-19,19
30557,2013-02-19,12
30558,2013-02-19,43
30559,2013-02-19,18
30560,2013-02-19,3
30561,2013-02-19,2
30562,2013-02-20,20
30563,2013-02-20,9
30564,2013-02-20,8
30565,2013-02-20,29
30566,2013-02-20,1
30567,2013-02-20,7
30568,2013-02-20,23
30569,2013-02-20,4
30570,2013-02-20,25
30571,2013-02-20,6
30572,2013-02-20,50
30573,2013-02-20,54
30574,2013-02-20,7
30575,2013-02-20,1
30576,2013-02-21,22
30577,2013-02-21,2
30578,2013-02-21,1
30579,2013-02-21,10
30580,2013-02-21,17
30581,2013-02-21,8
30582,2013-02-21,2
30583,2013-02-21,31
30584,2013-02-21,27
30585,2013-02-21,45
30586,2013-02-21,37
30587,2013-02-21,2
30588,2013-02-22,23
30589,2013-02-22,10
30590,2013-02-22,64
30591,2013-02-22,3
30592,2013-02-22,13
30593,2013-02-22,2
30594,2013-02-22,47
30595,2013-02-22,2
30596,2013-02-22,25
30597,2013-02-22,14
30598,2013-02-22,1
30599,2013-02-22,28
30600,2013-02-22,2
30601,2013-02-23,28
30602,2013-02-23,2
30603,2013-02-23,1
30604,2013-02-23,17
30605,2013-02-23,63
30606,2013-02-23,19
30607,2013-02-23,5
30608,2013-02-23,43
30609,2013-02-23,65
30610,2013-02-23,4
30611,2013-02-23,21
30612,2013-02-23,1
30613,2013-02-23,54
30614,2013-02-23,1
30615,2013-02-24,36
30616,2013-02-24,1
30617,2013-02-24,22
30618,2013-02-24,167
30619,2013-02-24,39
30620,2013-02-24,52
30621,2013-02-24,2
30622,2013-02-24,56
30623,2013-02-24,40
30624,2013-02-24,4
30625,2013-02-24,71
30626,2013-02-25,19
30627,2013-02-25,3
30628,2013-02-25,2
30629,2013-02-25,11
30630,2013-02-25,98
30631,2013-02-25,2
30632,2013-02-25,22
30633,2013-02-25,32
30634,2013-02-25,2
30635,2013-02-25,25
30636,2013-02-25,43
30637,2013-02-25,41
30638,2013-02-25,2
30639,2013-02-26,26
30640,2013-02-26,1
30641,2013-02-26,11
30642,2013-02-26,72
30643,2013-02-26,1
30644,2013-02-26,12
30645,2013-02-26,49
30646,2013-02-26,28
30647,2013-02-26,36
30648,2013-02-26,1
30649,2013-02-26,23
30650,2013-02-26,1
30651,2013-02-27,14
30652,2013-02-27,2
30653,2013-02-27,14
30654,2013-02-27,23
30655,2013-02-27,1
30656,2013-02-27,10
30657,2013-02-27,33
30658,2013-02-27,1
30659,2013-02-27,25
30660,2013-02-27,17
