,date,station_nbr,store_nbr,item_nbr,units,depart,codesum
12954,2012-04-12,11,43,3,4,-5, 
12955,2012-04-12,11,43,16,59,-5, 
12956,2012-04-12,11,43,37,15,-5, 
12957,2012-04-12,11,43,93,3,-5, 
12958,2012-04-12,12,5,16,16,M, 
12959,2012-04-12,12,5,20,2,M, 
12960,2012-04-12,12,5,37,5,M, 
12961,2012-04-12,12,5,93,2,M, 
12962,2012-04-12,12,10,5,64,M, 
12963,2012-04-12,12,10,37,14,M, 
12964,2012-04-12,12,10,93,4,M, 
12965,2012-04-12,12,41,16,41,M, 
12966,2012-04-12,12,41,61,1,M, 
12967,2012-04-12,12,41,68,43,M, 
12968,2012-04-12,12,41,93,5,M, 
12969,2012-04-12,12,44,5,14,M, 
12970,2012-04-12,12,44,68,69,M, 
12971,2012-04-12,12,44,94,2,M, 
12972,2012-04-12,13,15,5,96,M,TSRA RA
12973,2012-04-12,13,15,45,71,M,TSRA RA
12974,2012-04-12,13,25,9,58,M,TSRA RA
12975,2012-04-12,13,25,45,87,M,TSRA RA
12976,2012-04-12,13,25,81,11,M,TSRA RA
12977,2012-04-12,13,25,93,2,M,TSRA RA
12978,2012-04-12,13,32,9,30,M,TSRA RA
12979,2012-04-12,13,32,45,36,M,TSRA RA
12980,2012-04-12,13,32,58,1,M,TSRA RA
12981,2012-04-12,13,37,5,39,M,TSRA RA
12982,2012-04-12,13,37,45,39,M,TSRA RA
12983,2012-04-12,13,40,5,29,M,TSRA RA
12984,2012-04-12,13,40,45,27,M,TSRA RA
12985,2012-04-12,13,40,55,1,M,TSRA RA
12986,2012-04-12,14,2,5,30, 5, 
12987,2012-04-12,14,2,44,94, 5, 
12988,2012-04-12,14,6,9,21, 5, 
12989,2012-04-12,14,6,14,2, 5, 
12990,2012-04-12,14,6,45,42, 5, 
12991,2012-04-12,14,38,9,64, 5, 
12992,2012-04-12,14,38,45,80, 5, 
12993,2012-04-12,14,38,52,2, 5, 
12994,2012-04-12,14,38,93,3, 5, 
12995,2012-04-12,14,42,5,4, 5, 
12996,2012-04-12,14,42,45,53, 5, 
12997,2012-04-12,15,19,16,10, 1,RA FG+ BR
12998,2012-04-12,15,19,83,10, 1,RA FG+ BR
12999,2012-04-12,16,14,70,4,M,RA
13000,2012-04-12,16,45,9,18,M,RA
13001,2012-04-12,16,45,26,4,M,RA
13002,2012-04-12,17,9,5,41,M, 
13003,2012-04-12,17,9,42,10,M, 
13004,2012-04-12,17,9,45,46,M, 
13005,2012-04-12,17,18,5,38,M, 
13006,2012-04-12,17,18,37,6,M, 
13007,2012-04-12,17,18,57,2,M, 
13008,2012-04-12,17,23,5,49,M, 
13009,2012-04-12,17,23,29,2,M, 
13010,2012-04-12,17,23,45,25,M, 
13011,2012-04-12,17,26,2,5,M, 
13012,2012-04-12,17,26,5,85,M, 
13013,2012-04-12,17,26,45,38,M, 
13014,2012-04-12,17,31,9,28,M, 
13015,2012-04-12,17,31,45,66,M, 
13016,2012-04-12,17,31,67,10,M, 
13017,2012-04-12,17,31,93,5,M, 
13018,2012-04-12,17,34,9,57,M, 
13019,2012-04-12,17,34,45,97,M, 
13020,2012-04-12,18,36,9,35, 6,HZ
13021,2012-04-12,18,36,44,82, 6,HZ
13022,2012-04-12,19,30,13,1, 1, 
13023,2012-04-12,19,30,16,74, 1, 
13024,2012-04-12,19,30,44,236, 1, 
13025,2012-04-12,20,17,9,244,M,BR HZ
13026,2012-04-12,20,17,37,61,M,BR HZ
13027,2012-04-12,20,17,48,126,M,BR HZ
13028,2012-04-13,1,1,9,45,M, 
13029,2012-04-13,1,1,28,3,M, 
13030,2012-04-13,1,1,93,9,M, 
13031,2012-04-13,2,16,16,38, 5, 
13032,2012-04-13,2,16,25,160, 5, 
13033,2012-04-13,3,21,5,53, 7,TSRA RA BR
13034,2012-04-13,3,21,44,73, 7,TSRA RA BR
13035,2012-04-13,3,21,91,1, 7,TSRA RA BR
13036,2012-04-13,3,29,8,6, 7,TSRA RA BR
13037,2012-04-13,3,29,41,29, 7,TSRA RA BR
13038,2012-04-13,3,29,45,49, 7,TSRA RA BR
13039,2012-04-13,3,33,9,138, 7,TSRA RA BR
13040,2012-04-13,3,33,44,204, 7,TSRA RA BR
13041,2012-04-13,3,33,92,2, 7,TSRA RA BR
13042,2012-04-13,4,8,5,15, 6,RA BR
13043,2012-04-13,4,8,23,7, 6,RA BR
13044,2012-04-13,4,8,59,1, 6,RA BR
13045,2012-04-13,4,8,93,8, 6,RA BR
13046,2012-04-13,6,7,5,145, 9,BR
13047,2012-04-13,6,7,7,1, 9,BR
13048,2012-04-13,6,7,23,22, 9,BR
13049,2012-04-13,6,7,93,1, 9,BR
13050,2012-04-13,6,13,5,149, 9,BR
13051,2012-04-13,6,13,36,91, 9,BR
13052,2012-04-13,6,13,46,2, 9,BR
13053,2012-04-13,6,13,93,12, 9,BR
13054,2012-04-13,7,3,2,6,M,TSRA RA BR VCTS
13055,2012-04-13,7,3,5,81,M,TSRA RA BR VCTS
13056,2012-04-13,7,3,45,74,M,TSRA RA BR VCTS
13057,2012-04-13,7,3,93,11,M,TSRA RA BR VCTS
13058,2012-04-13,7,20,5,73,M,TSRA RA BR VCTS
13059,2012-04-13,7,20,18,1,M,TSRA RA BR VCTS
13060,2012-04-13,7,20,41,26,M,TSRA RA BR VCTS
13061,2012-04-13,7,20,74,3,M,TSRA RA BR VCTS
13062,2012-04-13,7,20,93,12,M,TSRA RA BR VCTS
13063,2012-04-13,7,28,5,38,M,TSRA RA BR VCTS
13064,2012-04-13,7,28,45,26,M,TSRA RA BR VCTS
13065,2012-04-13,8,39,9,1,M,BR
13066,2012-04-13,8,39,36,5,M,BR
13067,2012-04-13,9,4,9,99,M,RA BR
13068,2012-04-13,9,4,27,7,M,RA BR
13069,2012-04-13,9,4,90,2,M,RA BR
13070,2012-04-13,9,24,6,81,M,RA BR
13071,2012-04-13,9,24,43,54,M,RA BR
13072,2012-04-13,9,24,60,1,M,RA BR
13073,2012-04-13,10,11,9,32,M, 
13074,2012-04-13,10,11,68,51,M, 
13075,2012-04-13,10,22,9,26,M, 
13076,2012-04-13,10,22,68,76,M, 
13077,2012-04-13,10,22,78,10,M, 
13078,2012-04-13,10,22,93,2,M, 
13079,2012-04-13,10,27,9,27,M, 
13080,2012-04-13,10,27,68,64,M, 
13081,2012-04-13,10,27,80,2,M, 
13082,2012-04-13,10,27,93,11,M, 
13083,2012-04-13,11,12,16,27,-2, 
13084,2012-04-13,11,12,37,24,-2, 
13085,2012-04-13,11,12,93,4,-2, 
13086,2012-04-13,11,43,3,4,-2, 
13087,2012-04-13,11,43,16,55,-2, 
13088,2012-04-13,11,43,37,15,-2, 
13089,2012-04-13,11,43,93,5,-2, 
13090,2012-04-13,12,5,16,12,M, 
13091,2012-04-13,12,5,32,1,M, 
13092,2012-04-13,12,5,37,5,M, 
13093,2012-04-13,12,10,5,60,M, 
13094,2012-04-13,12,10,37,21,M, 
13095,2012-04-13,12,10,93,2,M, 
13096,2012-04-13,12,41,16,27,M, 
13097,2012-04-13,12,41,61,2,M, 
13098,2012-04-13,12,41,68,78,M, 
13099,2012-04-13,12,41,93,1,M, 
13100,2012-04-13,12,44,5,14,M, 
13101,2012-04-13,12,44,68,81,M, 
13102,2012-04-13,12,44,94,1,M, 
13103,2012-04-13,13,15,5,114,M, 
13104,2012-04-13,13,15,45,141,M, 
13105,2012-04-13,13,15,61,1,M, 
13106,2012-04-13,13,25,9,100,M, 
13107,2012-04-13,13,25,45,88,M, 
13108,2012-04-13,13,25,81,12,M, 
13109,2012-04-13,13,32,9,92,M, 
13110,2012-04-13,13,32,19,1,M, 
13111,2012-04-13,13,32,45,49,M, 
13112,2012-04-13,13,37,5,45,M, 
13113,2012-04-13,13,37,45,57,M, 
13114,2012-04-13,13,40,5,79,M, 
13115,2012-04-13,13,40,45,64,M, 
13116,2012-04-13,13,40,55,3,M, 
13117,2012-04-13,14,2,5,76, 9,TS TSRA RA BR
13118,2012-04-13,14,2,44,125, 9,TS TSRA RA BR
13119,2012-04-13,14,2,85,1, 9,TS TSRA RA BR
13120,2012-04-13,14,2,93,2, 9,TS TSRA RA BR
13121,2012-04-13,14,6,9,2, 9,TS TSRA RA BR
13122,2012-04-13,14,6,45,51, 9,TS TSRA RA BR
13123,2012-04-13,14,38,9,91, 9,TS TSRA RA BR
13124,2012-04-13,14,38,45,81, 9,TS TSRA RA BR
13125,2012-04-13,14,38,52,2, 9,TS TSRA RA BR
13126,2012-04-13,14,42,5,33, 9,TS TSRA RA BR
13127,2012-04-13,14,42,45,61, 9,TS TSRA RA BR
13128,2012-04-13,14,42,82,2, 9,TS TSRA RA BR
13129,2012-04-13,15,19,16,15, 2,FZFG BR
13130,2012-04-13,15,19,69,2, 2,FZFG BR
13131,2012-04-13,15,19,83,4, 2,FZFG BR
13132,2012-04-13,15,19,88,2, 2,FZFG BR
13133,2012-04-13,15,19,93,10, 2,FZFG BR
13134,2012-04-13,16,14,9,12,M, 
13135,2012-04-13,16,14,25,20,M, 
13136,2012-04-13,16,14,33,1,M, 
13137,2012-04-13,16,14,70,1,M, 
13138,2012-04-13,16,14,93,1,M, 
13139,2012-04-13,16,45,4,1,M, 
13140,2012-04-13,16,45,9,10,M, 
13141,2012-04-13,16,45,26,8,M, 
13142,2012-04-13,17,9,5,23,M,RA BR
13143,2012-04-13,17,9,10,1,M,RA BR
13144,2012-04-13,17,9,42,11,M,RA BR
13145,2012-04-13,17,9,45,98,M,RA BR
13146,2012-04-13,17,9,93,47,M,RA BR
13147,2012-04-13,17,18,5,16,M,RA BR
13148,2012-04-13,17,18,37,9,M,RA BR
13149,2012-04-13,17,18,72,1,M,RA BR
13150,2012-04-13,17,23,5,42,M,RA BR
13151,2012-04-13,17,23,45,30,M,RA BR
13152,2012-04-13,17,26,2,2,M,RA BR
13153,2012-04-13,17,26,5,104,M,RA BR
13154,2012-04-13,17,26,45,44,M,RA BR
13155,2012-04-13,17,31,9,37,M,RA BR
13156,2012-04-13,17,31,45,83,M,RA BR
13157,2012-04-13,17,31,67,7,M,RA BR
13158,2012-04-13,17,31,93,13,M,RA BR
13159,2012-04-13,17,34,9,48,M,RA BR
13160,2012-04-13,17,34,45,87,M,RA BR
13161,2012-04-13,17,34,52,1,M,RA BR
13162,2012-04-13,18,36,9,50, 7, 
13163,2012-04-13,18,36,30,1, 7, 
13164,2012-04-13,18,36,44,86, 7, 
13165,2012-04-13,19,30,13,4, 2,BR
13166,2012-04-13,19,30,16,55, 2,BR
13167,2012-04-13,19,30,44,210, 2,BR
13168,2012-04-13,20,17,9,238,M,BR
13169,2012-04-13,20,17,37,79,M,BR
13170,2012-04-13,20,17,48,182,M,BR
13171,2012-04-14,1,1,9,17,M, 
13172,2012-04-14,1,1,28,7,M, 
13173,2012-04-14,1,1,93,10,M, 
13174,2012-04-14,2,16,16,48,12, 
13175,2012-04-14,2,16,25,234,12, 
13176,2012-04-14,2,16,77,6,12, 
13177,2012-04-14,3,21,5,37,11,TS TSRA RA BR
13178,2012-04-14,3,21,44,85,11,TS TSRA RA BR
13179,2012-04-14,3,21,91,9,11,TS TSRA RA BR
13180,2012-04-14,3,29,8,23,11,TS TSRA RA BR
13181,2012-04-14,3,29,41,30,11,TS TSRA RA BR
13182,2012-04-14,3,29,45,77,11,TS TSRA RA BR
13183,2012-04-14,3,29,56,3,11,TS TSRA RA BR
13184,2012-04-14,3,33,9,197,11,TS TSRA RA BR
13185,2012-04-14,3,33,44,196,11,TS TSRA RA BR
13186,2012-04-14,3,33,92,11,11,TS TSRA RA BR
13187,2012-04-14,3,33,93,2,11,TS TSRA RA BR
13188,2012-04-14,4,8,5,19, 7, 
13189,2012-04-14,4,8,23,14, 7, 
13190,2012-04-14,4,8,59,1, 7, 
13191,2012-04-14,4,8,93,3, 7, 
13192,2012-04-14,6,7,5,112,10,RA
13193,2012-04-14,6,7,23,26,10,RA
13194,2012-04-14,6,13,5,59,10,RA
13195,2012-04-14,6,13,36,91,10,RA
13196,2012-04-14,6,13,46,2,10,RA
13197,2012-04-14,7,3,2,2,M,TS VCTS
13198,2012-04-14,7,3,5,79,M,TS VCTS
13199,2012-04-14,7,3,45,110,M,TS VCTS
13200,2012-04-14,7,3,93,3,M,TS VCTS
13201,2012-04-14,7,20,5,176,M,TS VCTS
13202,2012-04-14,7,20,18,1,M,TS VCTS
13203,2012-04-14,7,20,41,37,M,TS VCTS
13204,2012-04-14,7,20,74,10,M,TS VCTS
13205,2012-04-14,7,20,93,9,M,TS VCTS
13206,2012-04-14,7,28,2,1,M,TS VCTS
13207,2012-04-14,7,28,5,17,M,TS VCTS
13208,2012-04-14,7,28,35,1,M,TS VCTS
13209,2012-04-14,7,28,45,60,M,TS VCTS
13210,2012-04-14,8,39,9,4,M,RA DZ
13211,2012-04-14,8,39,36,9,M,RA DZ
13212,2012-04-14,9,4,9,145,M,BR
13213,2012-04-14,9,4,27,3,M,BR
13214,2012-04-14,9,24,6,14,M,BR
13215,2012-04-14,9,24,43,72,M,BR
13216,2012-04-14,10,11,9,34,M, 
13217,2012-04-14,10,11,68,91,M, 
13218,2012-04-14,10,22,9,73,M, 
13219,2012-04-14,10,22,68,77,M, 
13220,2012-04-14,10,22,78,2,M, 
13221,2012-04-14,10,27,9,26,M, 
13222,2012-04-14,10,27,21,2,M, 
13223,2012-04-14,10,27,68,67,M, 
13224,2012-04-14,10,27,93,4,M, 
13225,2012-04-14,11,12,16,55, 4, 
13226,2012-04-14,11,12,37,23, 4, 
13227,2012-04-14,11,12,79,1, 4, 
13228,2012-04-14,11,12,93,5, 4, 
13229,2012-04-14,11,43,3,4, 4, 
13230,2012-04-14,11,43,16,74, 4, 
13231,2012-04-14,11,43,37,15, 4, 
13232,2012-04-14,11,43,73,3, 4, 
13233,2012-04-14,12,5,16,29,M,RA BR
13234,2012-04-14,12,5,37,10,M,RA BR
13235,2012-04-14,12,5,93,2,M,RA BR
13236,2012-04-14,12,10,5,66,M,RA BR
13237,2012-04-14,12,10,37,24,M,RA BR
13238,2012-04-14,12,41,16,46,M,RA BR
13239,2012-04-14,12,41,68,69,M,RA BR
13240,2012-04-14,12,44,5,31,M,RA BR
13241,2012-04-14,12,44,62,2,M,RA BR
13242,2012-04-14,12,44,68,104,M,RA BR
13243,2012-04-14,13,15,5,133,M,RA SN BR
13244,2012-04-14,13,15,45,157,M,RA SN BR
13245,2012-04-14,13,15,61,2,M,RA SN BR
13246,2012-04-14,13,15,93,14,M,RA SN BR
13247,2012-04-14,13,25,9,122,M,RA SN BR
13248,2012-04-14,13,25,45,140,M,RA SN BR
13249,2012-04-14,13,25,81,14,M,RA SN BR
13250,2012-04-14,13,25,93,11,M,RA SN BR
13251,2012-04-14,13,32,9,50,M,RA SN BR
13252,2012-04-14,13,32,19,1,M,RA SN BR
13253,2012-04-14,13,32,45,62,M,RA SN BR
13254,2012-04-14,13,32,86,2,M,RA SN BR
13255,2012-04-14,13,37,5,74,M,RA SN BR
13256,2012-04-14,13,37,45,83,M,RA SN BR
13257,2012-04-14,13,40,5,98,M,RA SN BR
13258,2012-04-14,13,40,45,110,M,RA SN BR
13259,2012-04-14,13,40,55,1,M,RA SN BR
13260,2012-04-14,14,2,5,104,11,TS
13261,2012-04-14,14,2,11,2,11,TS
13262,2012-04-14,14,2,44,168,11,TS
13263,2012-04-14,14,2,93,6,11,TS
13264,2012-04-14,14,6,9,72,11,TS
13265,2012-04-14,14,6,14,2,11,TS
13266,2012-04-14,14,6,45,56,11,TS
13267,2012-04-14,14,38,9,124,11,TS
13268,2012-04-14,14,38,45,91,11,TS
13269,2012-04-14,14,38,93,25,11,TS
13270,2012-04-14,14,42,5,38,11,TS
13271,2012-04-14,14,42,45,76,11,TS
13272,2012-04-14,15,19,16,14, 5, 
13273,2012-04-14,15,19,83,10, 5, 
13274,2012-04-14,15,19,88,3, 5, 
13275,2012-04-14,16,14,9,3,M, 
13276,2012-04-14,16,14,25,19,M, 
13277,2012-04-14,16,14,70,5,M, 
13278,2012-04-14,16,45,9,35,M, 
13279,2012-04-14,16,45,26,7,M, 
13280,2012-04-14,17,9,5,100,M,RA
13281,2012-04-14,17,9,42,15,M,RA
13282,2012-04-14,17,9,45,84,M,RA
13283,2012-04-14,17,9,93,6,M,RA
13284,2012-04-14,17,18,5,32,M,RA
13285,2012-04-14,17,18,37,5,M,RA
13286,2012-04-14,17,18,72,1,M,RA
13287,2012-04-14,17,23,5,43,M,RA
13288,2012-04-14,17,23,45,30,M,RA
13289,2012-04-14,17,26,2,1,M,RA
13290,2012-04-14,17,26,5,58,M,RA
13291,2012-04-14,17,26,45,64,M,RA
13292,2012-04-14,17,31,9,52,M,RA
13293,2012-04-14,17,31,45,101,M,RA
13294,2012-04-14,17,31,67,11,M,RA
13295,2012-04-14,17,31,93,5,M,RA
13296,2012-04-14,17,34,9,47,M,RA
13297,2012-04-14,17,34,45,92,M,RA
13298,2012-04-14,17,34,52,1,M,RA
13299,2012-04-14,18,36,9,99,10, 
13300,2012-04-14,18,36,30,2,10, 
13301,2012-04-14,18,36,44,94,10, 
13302,2012-04-14,19,30,13,1,14,TSRA BR HZ
13303,2012-04-14,19,30,16,60,14,TSRA BR HZ
13304,2012-04-14,19,30,44,233,14,TSRA BR HZ
13305,2012-04-14,20,17,9,167,M, 
13306,2012-04-14,20,17,37,69,M, 
13307,2012-04-14,20,17,48,170,M, 
13308,2012-04-14,20,17,71,2,M, 
13309,2012-04-15,1,1,9,27,M, 
13310,2012-04-15,1,1,28,2,M, 
13311,2012-04-15,1,1,93,11,M, 
13312,2012-04-15,2,16,16,47,16,RA
13313,2012-04-15,2,16,25,187,16,RA
13314,2012-04-15,3,21,5,40, 6,TSRA RA BR
13315,2012-04-15,3,21,44,77, 6,TSRA RA BR
13316,2012-04-15,3,29,8,85, 6,TSRA RA BR
13317,2012-04-15,3,29,41,27, 6,TSRA RA BR
13318,2012-04-15,3,29,45,81, 6,TSRA RA BR
13319,2012-04-15,3,33,9,239, 6,TSRA RA BR
13320,2012-04-15,3,33,44,238, 6,TSRA RA BR
13321,2012-04-15,3,33,92,3, 6,TSRA RA BR
13322,2012-04-15,4,8,5,44,-1,RA
13323,2012-04-15,4,8,23,10,-1,RA
13324,2012-04-15,4,8,59,1,-1,RA
13325,2012-04-15,6,7,5,148, 2,RA BR
13326,2012-04-15,6,7,7,1, 2,RA BR
13327,2012-04-15,6,7,23,27, 2,RA BR
13328,2012-04-15,6,13,5,104, 2,RA BR
13329,2012-04-15,6,13,36,129, 2,RA BR
13330,2012-04-15,6,13,46,1, 2,RA BR
13331,2012-04-15,7,3,2,7,M,RA VCTS
13332,2012-04-15,7,3,5,141,M,RA VCTS
13333,2012-04-15,7,3,45,87,M,RA VCTS
13334,2012-04-15,7,3,93,3,M,RA VCTS
13335,2012-04-15,7,20,5,91,M,RA VCTS
13336,2012-04-15,7,20,18,1,M,RA VCTS
13337,2012-04-15,7,20,41,33,M,RA VCTS
13338,2012-04-15,7,20,74,4,M,RA VCTS
13339,2012-04-15,7,28,2,2,M,RA VCTS
13340,2012-04-15,7,28,5,214,M,RA VCTS
13341,2012-04-15,7,28,35,1,M,RA VCTS
13342,2012-04-15,7,28,45,48,M,RA VCTS
13343,2012-04-15,8,39,9,3,M,RA DZ VCTS
13344,2012-04-15,8,39,36,14,M,RA DZ VCTS
13345,2012-04-15,9,4,9,231,M,RA BR
13346,2012-04-15,9,4,27,13,M,RA BR
13347,2012-04-15,9,4,90,1,M,RA BR
13348,2012-04-15,9,24,6,28,M,RA BR
13349,2012-04-15,9,24,43,51,M,RA BR
13350,2012-04-15,9,24,60,2,M,RA BR
13351,2012-04-15,10,11,9,45,M, 
13352,2012-04-15,10,11,68,82,M, 
13353,2012-04-15,10,22,9,74,M, 
13354,2012-04-15,10,22,68,59,M, 
13355,2012-04-15,10,22,78,9,M, 
13356,2012-04-15,10,27,9,34,M, 
13357,2012-04-15,10,27,68,80,M, 
13358,2012-04-15,10,27,80,1,M, 
13359,2012-04-15,10,27,93,5,M, 
13360,2012-04-15,11,12,16,55, 6, 
13361,2012-04-15,11,12,37,32, 6, 
13362,2012-04-15,11,12,79,6, 6, 
13363,2012-04-15,11,12,93,4, 6, 
13364,2012-04-15,11,43,3,3, 6, 
13365,2012-04-15,11,43,16,88, 6, 
13366,2012-04-15,11,43,37,26, 6, 
13367,2012-04-15,11,43,93,2, 6, 
13368,2012-04-15,12,5,16,25,M, 
13369,2012-04-15,12,5,20,1,M, 
13370,2012-04-15,12,5,37,7,M, 
13371,2012-04-15,12,10,5,112,M, 
13372,2012-04-15,12,10,21,1,M, 
13373,2012-04-15,12,10,37,1,M, 
13374,2012-04-15,12,10,93,3,M, 
13375,2012-04-15,12,41,16,49,M, 
13376,2012-04-15,12,41,61,1,M, 
13377,2012-04-15,12,41,68,107,M, 
13378,2012-04-15,12,41,93,1,M, 
13379,2012-04-15,12,44,5,24,M, 
13380,2012-04-15,12,44,62,1,M, 
13381,2012-04-15,12,44,68,85,M, 
13382,2012-04-15,12,44,94,1,M, 
13383,2012-04-15,13,15,5,131,M,RA BR
13384,2012-04-15,13,15,45,152,M,RA BR
13385,2012-04-15,13,15,61,4,M,RA BR
13386,2012-04-15,13,25,9,158,M,RA BR
13387,2012-04-15,13,25,12,1,M,RA BR
13388,2012-04-15,13,25,45,102,M,RA BR
13389,2012-04-15,13,25,81,27,M,RA BR
13390,2012-04-15,13,25,93,3,M,RA BR
13391,2012-04-15,13,32,9,49,M,RA BR
13392,2012-04-15,13,32,19,1,M,RA BR
13393,2012-04-15,13,32,45,69,M,RA BR
13394,2012-04-15,13,37,5,108,M,RA BR
13395,2012-04-15,13,37,45,97,M,RA BR
13396,2012-04-15,13,37,53,1,M,RA BR
13397,2012-04-15,13,40,5,104,M,RA BR
13398,2012-04-15,13,40,45,111,M,RA BR
13399,2012-04-15,13,40,55,4,M,RA BR
13400,2012-04-15,14,2,5,37, 2,TSRA BR
13401,2012-04-15,14,2,44,164, 2,TSRA BR
13402,2012-04-15,14,6,9,72, 2,TSRA BR
13403,2012-04-15,14,6,45,60, 2,TSRA BR
13404,2012-04-15,14,38,9,184, 2,TSRA BR
13405,2012-04-15,14,38,45,128, 2,TSRA BR
13406,2012-04-15,14,38,52,1, 2,TSRA BR
13407,2012-04-15,14,38,86,1, 2,TSRA BR
13408,2012-04-15,14,38,93,16, 2,TSRA BR
13409,2012-04-15,14,42,5,45, 2,TSRA BR
13410,2012-04-15,14,42,45,68, 2,TSRA BR
13411,2012-04-15,15,19,16,16,15, 
13412,2012-04-15,15,19,69,1,15, 
13413,2012-04-15,15,19,83,11,15, 
13414,2012-04-15,15,19,88,2,15, 
13415,2012-04-15,16,14,9,18,M, 
13416,2012-04-15,16,14,25,15,M, 
13417,2012-04-15,16,14,70,1,M, 
13418,2012-04-15,16,45,9,6,M, 
13419,2012-04-15,16,45,26,5,M, 
13420,2012-04-15,17,9,5,70,M,RA
13421,2012-04-15,17,9,42,9,M,RA
13422,2012-04-15,17,9,45,76,M,RA
13423,2012-04-15,17,9,93,6,M,RA
13424,2012-04-15,17,18,5,8,M,RA
13425,2012-04-15,17,18,37,7,M,RA
13426,2012-04-15,17,18,72,2,M,RA
13427,2012-04-15,17,23,5,49,M,RA
13428,2012-04-15,17,23,45,42,M,RA
13429,2012-04-15,17,23,56,1,M,RA
13430,2012-04-15,17,26,2,4,M,RA
13431,2012-04-15,17,26,5,48,M,RA
13432,2012-04-15,17,26,45,66,M,RA
13433,2012-04-15,17,31,9,51,M,RA
13434,2012-04-15,17,31,45,109,M,RA
13435,2012-04-15,17,31,67,8,M,RA
13436,2012-04-15,17,31,93,3,M,RA
13437,2012-04-15,17,34,9,71,M,RA
13438,2012-04-15,17,34,45,113,M,RA
13439,2012-04-15,17,34,52,4,M,RA
13440,2012-04-15,18,36,1,7, 2,TS TSRA RA
13441,2012-04-15,18,36,9,56, 2,TS TSRA RA
13442,2012-04-15,18,36,30,1, 2,TS TSRA RA
13443,2012-04-15,18,36,44,91, 2,TS TSRA RA
13444,2012-04-15,19,30,13,7,21,TSRA RA BR HZ
13445,2012-04-15,19,30,16,93,21,TSRA RA BR HZ
13446,2012-04-15,19,30,44,362,21,TSRA RA BR HZ
13447,2012-04-15,19,30,65,1,21,TSRA RA BR HZ
13448,2012-04-15,20,17,9,246,M,RA BR
13449,2012-04-15,20,17,37,72,M,RA BR
13450,2012-04-15,20,17,48,202,M,RA BR
13451,2012-04-15,20,17,71,2,M,RA BR
13452,2012-04-16,1,1,9,5,M,RA
13453,2012-04-16,1,1,28,3,M,RA
13454,2012-04-16,2,16,16,25,28, 
13455,2012-04-16,2,16,25,86,28, 
13456,2012-04-16,2,16,77,2,28, 
13457,2012-04-16,3,21,5,15,-2, 
13458,2012-04-16,3,21,44,75,-2, 
13459,2012-04-16,3,29,8,9,-2, 
13460,2012-04-16,3,29,41,19,-2, 
13461,2012-04-16,3,29,45,79,-2, 
13462,2012-04-16,3,33,9,151,-2, 
13463,2012-04-16,3,33,44,139,-2, 
13464,2012-04-16,3,33,92,6,-2, 
13465,2012-04-16,4,8,5,45,-4,TS
13466,2012-04-16,4,8,23,11,-4,TS
13467,2012-04-16,4,8,59,1,-4,TS
13468,2012-04-16,6,7,5,52,-4, 
13469,2012-04-16,6,7,23,17,-4, 
13470,2012-04-16,6,7,93,2,-4, 
13471,2012-04-16,6,13,5,80,-4, 
13472,2012-04-16,6,13,36,69,-4, 
13473,2012-04-16,6,13,46,2,-4, 
13474,2012-04-16,7,3,2,6,M, 
13475,2012-04-16,7,3,5,99,M, 
13476,2012-04-16,7,3,45,65,M, 
13477,2012-04-16,7,20,5,49,M, 
13478,2012-04-16,7,20,41,22,M, 
13479,2012-04-16,7,20,74,1,M, 
13480,2012-04-16,7,28,2,8,M, 
13481,2012-04-16,7,28,5,42,M, 
13482,2012-04-16,7,28,45,51,M, 
13483,2012-04-16,8,39,9,1,M,RA VCTS
13484,2012-04-16,8,39,36,10,M,RA VCTS
13485,2012-04-16,9,4,9,104,M,RA SN BR
13486,2012-04-16,9,4,27,10,M,RA SN BR
13487,2012-04-16,9,4,90,1,M,RA SN BR
13488,2012-04-16,9,24,6,78,M,RA SN BR
13489,2012-04-16,9,24,43,35,M,RA SN BR
13490,2012-04-16,10,11,9,35,M, 
13491,2012-04-16,10,11,68,68,M, 
13492,2012-04-16,10,22,9,31,M, 
13493,2012-04-16,10,22,68,53,M, 
13494,2012-04-16,10,22,78,7,M, 
13495,2012-04-16,10,22,93,3,M, 
13496,2012-04-16,10,27,9,44,M, 
13497,2012-04-16,10,27,21,2,M, 
13498,2012-04-16,10,27,68,61,M, 
13499,2012-04-16,10,27,93,3,M, 
13500,2012-04-16,11,12,16,39, 3, 
13501,2012-04-16,11,12,37,13, 3, 
13502,2012-04-16,11,12,79,1, 3, 
13503,2012-04-16,11,43,16,39, 3, 
13504,2012-04-16,11,43,37,18, 3, 
13505,2012-04-16,11,43,93,6, 3, 
13506,2012-04-16,12,5,16,18,M, 
13507,2012-04-16,12,5,20,2,M, 
13508,2012-04-16,12,5,32,1,M, 
13509,2012-04-16,12,5,37,13,M, 
13510,2012-04-16,12,10,5,117,M, 
13511,2012-04-16,12,10,21,1,M, 
13512,2012-04-16,12,10,37,8,M, 
13513,2012-04-16,12,41,16,23,M, 
13514,2012-04-16,12,41,68,88,M, 
13515,2012-04-16,12,44,5,34,M, 
13516,2012-04-16,12,44,62,1,M, 
13517,2012-04-16,12,44,68,61,M, 
13518,2012-04-16,12,44,93,5,M, 
13519,2012-04-16,13,15,5,109,M, 
13520,2012-04-16,13,15,45,95,M, 
13521,2012-04-16,13,25,9,111,M, 
13522,2012-04-16,13,25,45,77,M, 
